"Protein","Label","log2FC","SE","DF","pvalue","adj.pvalue","issue"
"sp|Q9C0B0|UNK_HUMAN","MBC vs TNBC",-0.29906339359025,0.400245725096977,11.2386107187576,0.470287723045112,0.928948799607164,NA
"sp|Q9C0C2|TB182_HUMAN","MBC vs TNBC",0.0645254249764887,0.174022801045742,75.2386107453985,0.711837972438642,0.972046681851995,NA
"sp|Q9C0C9|UBE2O_HUMAN","MBC vs TNBC",0.276285840754982,0.307497254915327,27.2386107008626,0.376793998787697,0.928948799607164,NA
"sp|Q9C0D5|TANC1_HUMAN","MBC vs TNBC",-0.869415630418031,0.67693870671986,11.2386107187576,0.224868329096208,0.899261733024724,NA
"sp|Q9C0J8|WDR33_HUMAN","MBC vs TNBC",0.0238150285078713,0.311561741905329,44.238610718257,0.939415615440505,0.994928886263583,NA
"sp|Q9C0K0|BC11B_HUMAN","MBC vs TNBC",-0.33022336951462,0.527851345999617,11.2386107187576,0.54407274068267,0.945435586981253,NA
"sp|Q9GZL7|WDR12_HUMAN","MBC vs TNBC",-0.0203681427431241,0.23565094674804,24.8404295504394,0.931814746501657,0.993036428064683,NA
"sp|Q9GZP4|PITH1_HUMAN","MBC vs TNBC",-0.156435541921286,0.412991079851979,11.2386107187576,0.711904667476089,0.972046681851995,NA
"sp|Q9GZR2|REXO4_HUMAN","MBC vs TNBC",0.0437408926568575,0.329417881584555,27.2386107899578,0.895341564762805,0.983937108615765,NA
"sp|Q9GZS3|WDR61_HUMAN","MBC vs TNBC",0.422598655907789,0.455844315491456,11.2386107187576,0.373372110599996,0.928948799607164,NA
"sp|Q9GZT3|SLIRP_HUMAN","MBC vs TNBC",-0.431906868701671,0.260924865008444,29.2386107184408,0.108561436220192,0.789062995919418,NA
"sp|Q9GZT9|EGLN1_HUMAN","MBC vs TNBC",-0.107708405227159,0.47836555634657,19.238610718537,0.824229821138398,0.980922930409715,NA
"sp|Q9GZU7|CTDS1_HUMAN","MBC vs TNBC",0.368173062963061,0.709409129790205,11.2385941296267,0.613837184323935,0.958006774836275,NA
"sp|Q9GZV5|WWTR1_HUMAN","MBC vs TNBC",1.0769906439969,0.577700982656679,11.2386107187576,0.0885977771589713,0.753320679146937,NA
"sp|Q9GZY8|MFF_HUMAN","MBC vs TNBC",0.378484515722441,0.549708696020276,11.2385972197333,0.505090990147259,0.939689897940566,NA
"sp|Q9H063|MAF1_HUMAN","MBC vs TNBC",0.36692683786259,0.340367548308099,11.2386107187576,0.303614702703165,0.928948799607164,NA
"sp|Q9H0A0|NAT10_HUMAN","MBC vs TNBC",-1.15024441893795,0.506040672826767,17.6662514275873,0.0357593763769557,0.58039671559514,NA
"sp|Q9H0B6|KLC2_HUMAN","MBC vs TNBC",-0.410179369534847,0.321654608276066,19.2386107185807,0.217417501614101,0.889711364438816,NA
"sp|Q9H0C8|ILKAP_HUMAN","MBC vs TNBC",-0.389660420549077,1.231898401961,11.2389830352177,0.757565203901408,0.972738966236919,NA
"sp|Q9H0D6|XRN2_HUMAN","MBC vs TNBC",-0.0774506332921115,0.281126720392245,41.3226166303238,0.784304533139801,0.975885561005855,NA
"sp|Q9H0U3|MAGT1_HUMAN","MBC vs TNBC",0.0390939487975395,0.254396616985075,38.238610718365,0.878675550227265,0.982348911367451,NA
"sp|Q9H0U4|RAB1B_HUMAN","MBC vs TNBC",-0.258316795161268,0.220501121174638,28.2819364453552,0.251173642752525,0.905289902255394,NA
"sp|Q9H1B7|I2BPL_HUMAN","MBC vs TNBC",0.161554183051128,0.279299218498283,23.2386107184912,0.568539935160671,0.946180103066883,NA
"sp|Q9H1E3|NUCKS_HUMAN","MBC vs TNBC",-0.0723636724351949,0.34461403771351,27.0147350399393,0.835255282161566,0.982348911367451,NA
"sp|Q9H1E5|TMX4_HUMAN","MBC vs TNBC",-0.183884928256129,0.294995573348373,28.2386107184776,0.538058472759895,0.943695236124664,NA
"sp|Q9H1I8|ASCC2_HUMAN","MBC vs TNBC",-0.398925378165032,0.417254500247746,11.2386105811353,0.359149866119555,0.928948799607164,NA
"sp|Q9H1X3|DJC25_HUMAN","MBC vs TNBC",-0.202556880712338,0.623334373826411,11.2386107187576,0.751182568506354,0.972738966236919,NA
"sp|Q9H204|MED28_HUMAN","MBC vs TNBC",-0.774464716814339,0.395630567519653,11.2386107187576,0.0755757432577821,0.72567879228459,NA
"sp|Q9H270|VPS11_HUMAN","MBC vs TNBC",0.0635098702361533,0.634721211861292,11.2386107187576,0.922059757655753,0.991797195406282,NA
"sp|Q9H2G2|SLK_HUMAN","MBC vs TNBC",-0.869603522286419,0.441003856810319,18.2813764497673,0.0639488247354664,0.717176077404391,NA
"sp|Q9H2K0|IF3M_HUMAN","MBC vs TNBC",-0.411597437457885,0.401133120800256,11.2386107187576,0.326429305591147,0.928948799607164,NA
"sp|Q9H2K8|TAOK3_HUMAN","MBC vs TNBC",0.110182435368512,0.499802251425148,11.2386107187576,0.829472761278692,0.98202733922933,NA
"sp|Q9H2P0|ADNP_HUMAN","MBC vs TNBC",-0.234629471887128,0.21612509393244,23.6665699576246,0.288582458992817,0.916678522500967,NA
"sp|Q9H2U1|DHX36_HUMAN","MBC vs TNBC",-0.0995954281529149,0.478470972655392,11.238631337491,0.838833360671607,0.982348911367451,NA
"sp|Q9H2U2|IPYR2_HUMAN","MBC vs TNBC",-0.613456077545389,0.302689242365891,26.2100259928013,0.0529809556020703,0.666111240932781,NA
"sp|Q9H3Q1|BORG4_HUMAN","MBC vs TNBC",0.331000034309855,0.243130524366027,38.2386107183727,0.181353144056326,0.843263905498368,NA
"sp|Q9H3S7|PTN23_HUMAN","MBC vs TNBC",-0.522410027808561,0.189712905049343,26.2377523047305,0.0105597849920247,0.391386425927853,NA
"sp|Q9H3U1|UN45A_HUMAN","MBC vs TNBC",-0.41568131120512,0.319930863460141,27.2386107433133,0.204736523081068,0.871544752269689,NA
"sp|Q9H488|OFUT1_HUMAN","MBC vs TNBC",1.35299692406254,1.10453892613734,10.2386107187576,0.248030845841502,0.905289902255394,NA
"sp|Q9H490|PIGU_HUMAN","MBC vs TNBC",-0.137432896819777,0.300077551755354,19.2386117186711,0.652089482326089,0.95804285926704,NA
"sp|Q9H4A4|AMPB_HUMAN","MBC vs TNBC",-0.307194671646259,0.253938286613209,28.1655425260158,0.236441669778814,0.901823325232427,NA
"sp|Q9H4E7|DEFI6_HUMAN","MBC vs TNBC",0.0493394365714859,0.376145603592994,19.2386108559211,0.897001937043179,0.984439052465966,NA
"sp|Q9H4F8|SMOC1_HUMAN","MBC vs TNBC",-0.267913754409258,0.386170941068055,19.2386107195044,0.496118708528924,0.939526016080157,NA
"sp|Q9H4I3|TRABD_HUMAN","MBC vs TNBC",0.0746617009448525,0.428023041612252,11.2386107187576,0.864627166094124,0.982348911367451,NA
"sp|Q9H4P4|RNF41_HUMAN","MBC vs TNBC",0.234073727543584,0.49465951990095,11.2386107187576,0.645127257503245,0.95804285926704,NA
"sp|Q9H6F5|CCD86_HUMAN","MBC vs TNBC",-0.522908538963088,0.56135128604834,20.1470093476491,0.362615055166496,0.928948799607164,NA
"sp|Q9H6R4|NOL6_HUMAN","MBC vs TNBC",0.238189421727607,0.484002766600098,20.2386107185597,0.62792738381867,0.95804285926704,NA
"sp|Q9H6S0|YTDC2_HUMAN","MBC vs TNBC",0.346474161742302,0.372914735539578,11.2386107187576,0.372364141214319,0.928948799607164,NA
"sp|Q9H6S3|ES8L2_HUMAN","MBC vs TNBC",-0.237474730299856,0.346305443002983,18.9256759555417,0.501193012184948,0.939526016080157,NA
"sp|Q9H6Z4|RANB3_HUMAN","MBC vs TNBC",-0.618791637594045,0.262223489108089,27.2386107343117,0.0257008891870726,0.527051806114895,NA
"sp|Q9H792|PEAK1_HUMAN","MBC vs TNBC",0.823792023365205,0.522608355116543,33.1563002865089,0.124449422999537,0.808342907310872,NA
"sp|Q9H7B2|RPF2_HUMAN","MBC vs TNBC",0.114704206354324,0.380229776352182,19.2386107236445,0.766139733244258,0.972738966236919,NA
"sp|Q9H8H3|MET7A_HUMAN","MBC vs TNBC",-0.149417680414098,0.247911144350719,36.2386107183375,0.550457253925768,0.945450837895408,NA
"sp|Q9H8M2|BRD9_HUMAN","MBC vs TNBC",0.0901894411115143,0.427801147420884,11.2386107187576,0.836800904319597,0.982348911367451,NA
"sp|Q9H8W4|PKHF2_HUMAN","MBC vs TNBC",0.020552291749992,0.463073908118939,11.2386107187576,0.965378439990621,0.994928886263583,NA
"sp|Q9H8Y8|GORS2_HUMAN","MBC vs TNBC",-0.478772854770748,0.213280230862925,63.5007031495644,0.0282718900701883,0.53739359495848,NA
"sp|Q9H910|JUPI2_HUMAN","MBC vs TNBC",-0.351959810270906,0.416986318375008,32.450366881627,0.404817736746806,0.928948799607164,NA
"sp|Q9H939|PPIP2_HUMAN","MBC vs TNBC",0.0459423267769896,0.376154018511552,27.2386106970274,0.903687168202097,0.987623090943365,NA
"sp|Q9H944|MED20_HUMAN","MBC vs TNBC",0.282289062179799,0.349566236519293,19.2386107185514,0.429226847255949,0.928948799607164,NA
"sp|Q9H974|QTRT2_HUMAN","MBC vs TNBC",-0.00123773212250892,0.372417008638774,11.2386107187576,0.997406488331661,0.998798056505127,NA
"sp|Q9H9A5|CNO10_HUMAN","MBC vs TNBC",-0.016129617666663,0.200927240462709,29.2386107184439,0.936564770140307,0.994928886263583,NA
"sp|Q9H9C1|SPE39_HUMAN","MBC vs TNBC",0.18402424427783,0.386590318843584,11.2386107187576,0.643180336164355,0.95804285926704,NA
"sp|Q9H9H4|VP37B_HUMAN","MBC vs TNBC",0.60785130347548,0.506325633742408,11.2386107187576,0.254632487462443,0.908088981100405,NA
"sp|Q9H9J4|UBP42_HUMAN","MBC vs TNBC",0.954782812789102,0.654570628137405,11.2386107187576,0.172039344592264,0.832925730732528,NA
"sp|Q9H9Y4|GPN2_HUMAN","MBC vs TNBC",-0.251376854504141,0.490021865429576,11.2386107187576,0.617890521398965,0.958006774836275,NA
"sp|Q9HA65|TBC17_HUMAN","MBC vs TNBC",-0.0184106483870002,0.416572844487196,19.2386106714816,0.965204066580561,0.994928886263583,NA
"sp|Q9HAF1|EAF6_HUMAN","MBC vs TNBC",-0.0253735707182947,0.63221239088833,8.33180932197038,0.968930974386371,0.994928886263583,NA
"sp|Q9HAT2|SIAE_HUMAN","MBC vs TNBC",-0.311678721450119,0.267410101944855,35.2386107322515,0.251627078369838,0.905289902255394,NA
"sp|Q9HAV0|GBB4_HUMAN","MBC vs TNBC",0.207086125329921,0.190021148168406,35.2386108048246,0.28319539064741,0.911495478193626,NA
"sp|Q9HB40|RISC_HUMAN","MBC vs TNBC",-0.414468530781422,0.238375342799028,43.2386108284698,0.0892002555688119,0.753320679146937,NA
"sp|Q9HB71|CYBP_HUMAN","MBC vs TNBC",-0.335701691265901,0.207495867528721,29.2874837488017,0.116411400702782,0.808342907310872,NA
"sp|Q9HB90|RRAGC_HUMAN","MBC vs TNBC",-0.388273453967515,0.264419332072064,27.2386107207014,0.153449962623392,0.808342907310872,NA
"sp|Q9HBG4|VPP4_HUMAN","MBC vs TNBC",0.115881575443682,0.557381371889381,11.2386107187576,0.839023903056785,0.982348911367451,NA
"sp|Q9HBL7|PLRKT_HUMAN","MBC vs TNBC",0.197867510719306,0.305937565673074,29.2386107184524,0.52283389275458,0.939922420850595,NA
"sp|Q9HC07|TM165_HUMAN","MBC vs TNBC",-0.20436274055598,0.45899832292944,20.2386107185504,0.660874687769097,0.95804285926704,NA
"sp|Q9HC35|EMAL4_HUMAN","MBC vs TNBC",-0.251370758836562,0.272608155215537,27.9667698773157,0.364365681309596,0.928948799607164,NA
"sp|Q9HC36|MRM3_HUMAN","MBC vs TNBC",-0.0349265100210191,0.233059478491621,34.2191289016365,0.881754164441544,0.982348911367451,NA
"sp|Q9HC38|GLOD4_HUMAN","MBC vs TNBC",-0.593371682465712,0.188088390683903,51.2386102852702,0.00268765237855411,0.236670480499928,NA
"sp|Q9HCB6|SPON1_HUMAN","MBC vs TNBC",0.446422686871052,0.29743658927934,29.5827445621387,0.143980230841335,0.808342907310872,NA
"sp|Q9HCC0|MCCB_HUMAN","MBC vs TNBC",-0.813047790009785,0.323604238463636,36.2386107182653,0.0165771392879692,0.461699402841365,NA
"sp|Q9HCE6|ARGAL_HUMAN","MBC vs TNBC",-0.839414427075475,0.605106898574982,11.2386107187576,0.192269861294788,0.857847184909302,NA
"sp|Q9HCG8|CWC22_HUMAN","MBC vs TNBC",-0.281563674236972,0.470005283289634,10.2386107187576,0.562149796598226,0.945621639179098,NA
"sp|Q9HCJ6|VAT1L_HUMAN","MBC vs TNBC",Inf,NA,NA,NA,NA,"oneConditionMissing"
"sp|Q9HCS7|SYF1_HUMAN","MBC vs TNBC",-0.505031114077414,0.430189193473392,11.2386107187576,0.264683086045187,0.908088981100405,NA
"sp|Q9HCU0|CD248_HUMAN","MBC vs TNBC",0.365548641240958,0.635253695825592,11.2385980562523,0.576335628696295,0.946180103066883,NA
"sp|Q9HD15|SRA1_HUMAN","MBC vs TNBC",-0.0943778446888184,0.243113590967021,29.2386107184281,0.700676755072326,0.969134118907566,NA
"sp|Q9HD20|AT131_HUMAN","MBC vs TNBC",0.0219881727722285,0.189298207030371,30.6409705406286,0.908286660003602,0.990387770934425,NA
"sp|Q9HD26|GOPC_HUMAN","MBC vs TNBC",-0.13951869108676,0.256848375318961,33.1020327432864,0.590635139820638,0.950150958089661,NA
"sp|Q9HD40|SPCS_HUMAN","MBC vs TNBC",-0.544662509957381,0.340571085720391,49.2386107182689,0.116160225610788,0.808342907310872,NA
"sp|Q9HD45|TM9S3_HUMAN","MBC vs TNBC",-0.0456004902478533,0.23737735444264,35.2386225506424,0.84876563752233,0.982348911367451,NA
"sp|Q9HD67|MYO10_HUMAN","MBC vs TNBC",-0.0129956859093009,0.198212007203713,24.8557208444901,0.948248996676585,0.994928886263583,NA
"sp|Q9HDC9|APMAP_HUMAN","MBC vs TNBC",-0.068427673868741,0.287107531464865,27.6155963912798,0.813381224075105,0.976126564798978,NA
"sp|Q9NP58|ABCB6_HUMAN","MBC vs TNBC",0.347675630575972,0.368840907268186,19.2386107186568,0.357564356093844,0.928948799607164,NA
"sp|Q9NP61|ARFG3_HUMAN","MBC vs TNBC",-0.0382724803010306,0.211689426258725,43.23861071719,0.857372934001403,0.982348911367451,NA
"sp|Q9NP72|RAB18_HUMAN","MBC vs TNBC",-0.752943563921818,0.44512188893523,10.9974997227034,0.118839750307996,0.808342907310872,NA
"sp|Q9NP74|PALMD_HUMAN","MBC vs TNBC",0.13933721908199,0.541426786474143,11.2386107187576,0.801558271735107,0.976126564798978,NA
"sp|Q9NP77|SSU72_HUMAN","MBC vs TNBC",-0.0240645434471091,0.491484045238033,8.23861071875764,0.962115033751268,0.994928886263583,NA
"sp|Q9NP79|VTA1_HUMAN","MBC vs TNBC",-0.00824819522583887,0.268588547901957,29.9193741142341,0.97570523147942,0.995158433442118,NA
"sp|Q9NP81|SYSM_HUMAN","MBC vs TNBC",-0.0183112066491592,0.646246252148053,16.2462392075442,0.977740341183319,0.995819988382485,NA
"sp|Q9NP92|RT30_HUMAN","MBC vs TNBC",-0.84870238347364,0.851060606863376,11.2386107187576,0.339640345125327,0.928948799607164,NA
"sp|Q9NP97|DLRB1_HUMAN","MBC vs TNBC",-0.0888648373057606,0.276556547742146,11.2385711455802,0.753860092543279,0.972738966236919,NA
"sp|Q9NPH0|PPA6_HUMAN","MBC vs TNBC",0.0132658636560347,0.642263949176367,11.2386107187576,0.983883145697226,0.996376899928301,NA
"sp|Q9NPI1|BRD7_HUMAN","MBC vs TNBC",0.511869079168866,0.567922603790482,7.23861071875764,0.396425042014867,0.928948799607164,NA
"sp|Q9NPI6|DCP1A_HUMAN","MBC vs TNBC",0.159460150429157,0.461230485290085,11.2386107187576,0.735932373918241,0.972738966236919,NA
"sp|Q9NPL8|TIDC1_HUMAN","MBC vs TNBC",0.248658769232825,0.518960478041566,11.2386107187576,0.641021065162461,0.95804285926704,NA
"sp|Q9NPY3|C1QR1_HUMAN","MBC vs TNBC",0.0429724811601585,0.383791418990972,11.2386107187576,0.91282336029265,0.991371293707578,NA
"sp|Q9NQ29|LUC7L_HUMAN","MBC vs TNBC",-0.154613518257208,0.222812272411742,42.3143770466895,0.491525591490916,0.939526016080157,NA
"sp|Q9NQ48|LZTL1_HUMAN","MBC vs TNBC",0.390712967049244,0.526275842892629,11.2386107187576,0.473070299503737,0.928948799607164,NA
"sp|Q9NQ88|TIGAR_HUMAN","MBC vs TNBC",-0.154993363461948,0.311398009097511,19.2386107295747,0.624312952873493,0.958006774836275,NA
"sp|Q9NQC3|RTN4_HUMAN","MBC vs TNBC",-0.181753249155982,0.340135592775904,29.5168226996787,0.597098002508996,0.951574506733113,NA
"sp|Q9NQG5|RPR1B_HUMAN","MBC vs TNBC",-0.260354258278451,0.179431235113558,43.23861163196,0.153997377887344,0.808342907310872,NA
"sp|Q9NQR4|NIT2_HUMAN","MBC vs TNBC",-0.205548171104747,0.267672666588297,27.2386133630334,0.44914773919035,0.928948799607164,NA
"sp|Q9NQW7|XPP1_HUMAN","MBC vs TNBC",0.417333962686952,0.359424756405207,46.238610718151,0.251553912881318,0.905289902255394,NA
"sp|Q9NQX3|GEPH_HUMAN","MBC vs TNBC",0.0417342238969926,0.243177071370507,35.238610727823,0.864717495167228,0.982348911367451,NA
"sp|Q9NQZ2|SAS10_HUMAN","MBC vs TNBC",-0.0899725852165878,0.300970776410597,26.3066267215653,0.76733374752777,0.972738966236919,NA
"sp|Q9NR12|PDLI7_HUMAN","MBC vs TNBC",-0.0918079653011881,0.202278107273936,47.2386107181562,0.652000824185383,0.95804285926704,NA
"sp|Q9NR28|DBLOH_HUMAN","MBC vs TNBC",-0.235860646628298,0.174848910414718,23.2031420320415,0.190374717204749,0.857847184909302,NA
"sp|Q9NR30|DDX21_HUMAN","MBC vs TNBC",0.010123823932126,0.241946425335605,26.5458445401771,0.96693680093244,0.994928886263583,NA
"sp|Q9NR31|SAR1A_HUMAN","MBC vs TNBC",0.0927871638522124,0.192367842968227,51.2386107631774,0.63161695682836,0.95804285926704,NA
"sp|Q9NR45|SIAS_HUMAN","MBC vs TNBC",-0.395652122231316,0.207169592112128,25.5348196377816,0.0674540761837311,0.719126734705425,NA
"sp|Q9NR99|MXRA5_HUMAN","MBC vs TNBC",0.133754090098703,0.2322446276129,28.2501359382792,0.569229980778574,0.946180103066883,NA
"sp|Q9NRF8|PYRG2_HUMAN","MBC vs TNBC",-0.476957279517787,0.221859412323247,38.2386107183405,0.0379574554817681,0.591149963546863,NA
"sp|Q9NRJ7|PCDBG_HUMAN","MBC vs TNBC",0.127698727238841,0.256672452757538,19.2386109705066,0.624463571986873,0.958006774836275,NA
"sp|Q9NRL2|BAZ1A_HUMAN","MBC vs TNBC",0.394677568960918,0.453452341074859,11.2386107187576,0.402299184284982,0.928948799607164,NA
"sp|Q9NRV9|HEBP1_HUMAN","MBC vs TNBC",0.306789350510947,0.294118909325945,35.2386107183291,0.304014948994632,0.928948799607164,NA
"sp|Q9NRW7|VPS45_HUMAN","MBC vs TNBC",-0.143388199109119,0.252164627990963,27.2386107221294,0.574266512717864,0.946180103066883,NA
"sp|Q9NRX3|NUA4L_HUMAN","MBC vs TNBC",-0.785060825642124,0.992088019306013,11.2386107187576,0.445136113702366,0.928948799607164,NA
"sp|Q9NRX4|PHP14_HUMAN","MBC vs TNBC",0.379808776413891,0.217479825580208,25.063496180127,0.0929868286784492,0.75379919196075,NA
"sp|Q9NRY4|RHG35_HUMAN","MBC vs TNBC",0.591375634509585,0.646653303318122,11.2386107187576,0.379647903252705,0.928948799607164,NA
"sp|Q9NRY5|F1142_HUMAN","MBC vs TNBC",-0.237327569016771,0.288078512733694,11.2387322541179,0.427173582801249,0.928948799607164,NA
"sp|Q9NS15|LTBP3_HUMAN","MBC vs TNBC",0.264187104810747,0.399070746014107,11.2386103886578,0.521310726819089,0.939922420850595,NA
"sp|Q9NS69|TOM22_HUMAN","MBC vs TNBC",-0.311298266375216,0.709006910083515,19.2386107275777,0.665507913461466,0.960620019883292,NA
"sp|Q9NS86|LANC2_HUMAN","MBC vs TNBC",0.624330216727609,0.325431797534277,20.1334319820123,0.0693435298582311,0.723790230529361,NA
"sp|Q9NSC5|HOME3_HUMAN","MBC vs TNBC",0.374920891924613,0.289280028019295,27.2386107497577,0.205833505746593,0.871544752269689,NA
"sp|Q9NSD9|SYFB_HUMAN","MBC vs TNBC",-0.761145695093335,0.246949360223212,18.4080853997723,0.00630128877003029,0.313150824493962,NA
"sp|Q9NSE4|SYIM_HUMAN","MBC vs TNBC",-0.450005812230949,0.286420323390499,28.2143190301754,0.127298987377003,0.808342907310872,NA
"sp|Q9NSY1|BMP2K_HUMAN","MBC vs TNBC",-0.476433098615565,0.544200095243198,11.2386107187576,0.399640340417452,0.928948799607164,NA
"sp|Q9NTI5|PDS5B_HUMAN","MBC vs TNBC",-0.0047675965797231,0.205150613260178,43.2386107491726,0.981566154768952,0.995819988382485,NA
"sp|Q9NTJ3|SMC4_HUMAN","MBC vs TNBC",-0.406972636958651,0.289713703974199,29.238610718458,0.170633708172567,0.828126806255576,NA
"sp|Q9NTZ6|RBM12_HUMAN","MBC vs TNBC",-0.236734996901701,0.356971850005702,18.2386099158974,0.51551325271712,0.939689897940566,NA
"sp|Q9NUJ1|ABHDA_HUMAN","MBC vs TNBC",-0.0426176289035851,0.261640922379291,17.247507819705,0.872501492553844,0.982348911367451,NA
"sp|Q9NUM4|T106B_HUMAN","MBC vs TNBC",-0.750618436155877,0.276221893245239,27.2386082104793,0.0112985483873851,0.400470770619538,NA
"sp|Q9NUQ2|PLCE_HUMAN","MBC vs TNBC",-0.236894140220261,0.289288414823753,11.2386102349369,0.429874165660427,0.928948799607164,NA
"sp|Q9NUQ6|SPS2L_HUMAN","MBC vs TNBC",0.263682545820023,0.295381614196751,25.3364689156386,0.380426863474229,0.928948799607164,NA
"sp|Q9NUQ7|UFSP2_HUMAN","MBC vs TNBC",-0.0787270412451015,0.203714316576604,27.238610723522,0.702159947512672,0.969134118907566,NA
"sp|Q9NUQ9|CYRIB_HUMAN","MBC vs TNBC",0.00569611517219788,0.307530842856879,47.5458512541996,0.985299862287601,0.997459768909627,NA
"sp|Q9NUU7|DD19A_HUMAN","MBC vs TNBC",-0.000412489908552112,0.273158293470916,27.5152983980588,0.99880602905493,0.99880602905493,NA
"sp|Q9NUV9|GIMA4_HUMAN","MBC vs TNBC",-0.0724566109488741,0.464507247904064,19.2386107185794,0.877669226484013,0.982348911367451,NA
"sp|Q9NV70|EXOC1_HUMAN","MBC vs TNBC",0.0371865826655179,0.351310891849588,19.2386107449257,0.916796540562862,0.991613437920286,NA
"sp|Q9NV96|CC50A_HUMAN","MBC vs TNBC",0.319922922199825,0.359773126422458,11.2386107187576,0.392512830647881,0.928948799607164,NA
"sp|Q9NVA2|SEP11_HUMAN","MBC vs TNBC",-0.0389766079960639,0.132568139650724,26.6087393711885,0.771030125940053,0.973450963752811,NA
"sp|Q9NVD7|PARVA_HUMAN","MBC vs TNBC",-0.310872755217372,0.264172101797786,34.2238108987144,0.247402940623455,0.905289902255394,NA
"sp|Q9NVH6|TMLH_HUMAN","MBC vs TNBC",-0.131494732038102,0.350276852946971,11.2386107187576,0.714350148147551,0.972046681851995,NA
"sp|Q9NVI7|ATD3A_HUMAN","MBC vs TNBC",-1.28664606189908,0.54511654231203,11.2386107187576,0.037342167541169,0.589828094284819,NA
"sp|Q9NVJ2|ARL8B_HUMAN","MBC vs TNBC",0.377989769637102,0.634535740797312,19.2386107126605,0.558322592232088,0.945450837895408,NA
"sp|Q9NVM9|INT13_HUMAN","MBC vs TNBC",0.125344274038532,0.429992047375978,11.2386107187576,0.77597621119338,0.974294971573346,NA
"sp|Q9NVP1|DDX18_HUMAN","MBC vs TNBC",0.113914871541705,0.235553097767726,27.2386131042126,0.632530674846356,0.95804285926704,NA
"sp|Q9NVS9|PNPO_HUMAN","MBC vs TNBC",-0.0273443566051784,0.214914738308278,29.2386106492571,0.899626595818063,0.985821072585803,NA
"sp|Q9NVV5|AIG1_HUMAN","MBC vs TNBC",-0.257265246922514,0.581739603396863,11.2386107187576,0.666709498964199,0.96137581230816,NA
"sp|Q9NW13|RBM28_HUMAN","MBC vs TNBC",0.249412354726939,0.241721068631599,38.2386107184184,0.308639225091065,0.928948799607164,NA
"sp|Q9NW64|RBM22_HUMAN","MBC vs TNBC",-0.00323936905956795,0.239492685456753,26.2386107184616,0.989310495924858,0.998702684177309,NA
"sp|Q9NW68|BSDC1_HUMAN","MBC vs TNBC",0.37285119303836,0.427017029632576,11.2386107187576,0.400851251519779,0.928948799607164,NA
"sp|Q9NWH9|SLTM_HUMAN","MBC vs TNBC",-0.0571181519773831,0.24114138409148,26.3186035462626,0.814594870824406,0.976126564798978,NA
"sp|Q9NWU2|GID8_HUMAN","MBC vs TNBC",-0.0562008009913605,0.221967900214254,38.2386107183487,0.801475099672707,0.976126564798978,NA
"sp|Q9NWW5|CLN6_HUMAN","MBC vs TNBC",-0.237543235870614,0.481076751736553,11.2386107187576,0.630973857726435,0.95804285926704,NA
"sp|Q9NWY4|HPF1_HUMAN","MBC vs TNBC",0.0624185715632947,0.367257818910182,11.2386107187576,0.86806368779738,0.982348911367451,NA
"sp|Q9NWZ3|IRAK4_HUMAN","MBC vs TNBC",0.424123685257927,0.440703775375415,11.2386107187576,0.356109530573581,0.928948799607164,NA
"sp|Q9NX00|TM160_HUMAN","MBC vs TNBC",0.340871785051865,0.274539489779552,16.2406999685685,0.232012831217994,0.901823325232427,NA
"sp|Q9NX46|ADPRS_HUMAN","MBC vs TNBC",-0.390368187824272,0.33735016502501,27.2386107232339,0.257254211037597,0.908088981100405,NA
"sp|Q9NX62|IMPA3_HUMAN","MBC vs TNBC",0.585976061541291,0.316676670534614,46.2386107181878,0.0706523090389856,0.723790230529361,NA
"sp|Q9NX63|MIC19_HUMAN","MBC vs TNBC",-0.108816198187632,0.24050968470249,43.2386107278092,0.653213953603613,0.95804285926704,NA
"sp|Q9NXF1|TEX10_HUMAN","MBC vs TNBC",0.0376182099875076,0.209088862081695,29.2386107184443,0.858460472552154,0.982348911367451,NA
"sp|Q9NXG2|THUM1_HUMAN","MBC vs TNBC",0.0640310853435435,0.467418382125623,26.2096319299469,0.8920865406005,0.982348911367451,NA
"sp|Q9NXH9|TRM1_HUMAN","MBC vs TNBC",0.293449681655384,0.860334108404139,11.2386107187576,0.739328899196175,0.972738966236919,NA
"sp|Q9NXV6|CARF_HUMAN","MBC vs TNBC",-0.483707932224691,0.240378858561466,50.2412858426436,0.0495676196955635,0.664977684804122,NA
"sp|Q9NY33|DPP3_HUMAN","MBC vs TNBC",-0.389550568603023,0.235252574769997,21.5050544350688,0.11226652160668,0.795898715087947,NA
"sp|Q9NYB0|TE2IP_HUMAN","MBC vs TNBC",-0.0964784454549714,0.398673017783287,20.2386107185666,0.81121625387359,0.976126564798978,NA
"sp|Q9NYF8|BCLF1_HUMAN","MBC vs TNBC",-0.207672673608882,0.265097614904178,28.5359997664855,0.439856686501799,0.928948799607164,NA
"sp|Q9NYH9|UTP6_HUMAN","MBC vs TNBC",-0.738470783793721,0.56149601676766,11.2386107187576,0.214649615755826,0.886703664510759,NA
"sp|Q9NYL9|TMOD3_HUMAN","MBC vs TNBC",0.1188293373704,0.470362816425646,11.2386107187576,0.805112697187179,0.976126564798978,NA
"sp|Q9NYM9|BET1L_HUMAN","MBC vs TNBC",-0.222459749368171,0.305095192997999,19.238610752443,0.474694753094085,0.928948799607164,NA
