"","Protein","Label","log2FC","SE","Tvalue","DF","pvalue","adj.pvalue","issue","MissingPercentage","ImputationPercentage"
"3535","sp|P13804|ETFA_HUMAN","H69-H446",-2.00645216317795,0.137687912385168,-14.572464121361,8,4.8208001057759e-07,6.41166414068195e-05,NA,0.555555555555556,0.555555555555556
"3536","sp|P13804|ETFA_HUMAN","A549-H69",2.61111226682577,0.137687912385168,18.9639905318737,8,6.18551732056716e-08,7.55229207771713e-06,NA,0.5,0.5
"3537","sp|P13807-2|GYS1_HUMAN","H197-A549",-0.450550906119572,NA,NA,0,NA,NA,NA,0.666666666666667,0
"3538","sp|P13807-2|GYS1_HUMAN","H446-H197",-1.543669054834,NA,NA,0,NA,NA,NA,0.666666666666667,0
"3539","sp|P13807-2|GYS1_HUMAN","H69-H446",-Inf,NA,NA,NA,NA,0,"oneConditionMissing",0.833333333333333,0
"3540","sp|P13807-2|GYS1_HUMAN","A549-H69",Inf,NA,NA,NA,NA,0,"oneConditionMissing",0.833333333333333,0
"3541","sp|P13807|GYS1_HUMAN","H197-A549",0.880610811472096,0.578005242008877,1.52353429946674,5,0.188127772348864,0.373675378469925,NA,0.722222222222222,0.388888888888889
"3542","sp|P13807|GYS1_HUMAN","H446-H197",-0.135375231631726,0.456953266066223,-0.296256185664526,5,0.778945050344972,0.846690434202336,NA,0.611111111111111,0.444444444444444
"3543","sp|P13807|GYS1_HUMAN","H69-H446",0.11798184605864,0.456953266066223,0.258192368498231,5,0.806549248110592,0.873621673733156,NA,0.611111111111111,0.444444444444444
"3544","sp|P13807|GYS1_HUMAN","A549-H69",-0.86321742589901,0.578005242008877,-1.49344220979531,5,0.195543459217754,0.28826472862167,NA,0.722222222222222,0.388888888888889
"3545","sp|P13861-2|KAP2_HUMAN;sp|P13861|KAP2_HUMAN","H197-A549",0.944078475308455,0.154174806184851,6.12342897435872,8,0.000282103001295386,0.00399865998857418,NA,0.404761904761905,0.404761904761905
"3546","sp|P13861-2|KAP2_HUMAN;sp|P13861|KAP2_HUMAN","H446-H197",-0.837894511473484,0.154174806184851,-5.4347044903619,8,0.000619862523589809,0.00340210730463683,NA,0.380952380952381,0.380952380952381
"3547","sp|P13861-2|KAP2_HUMAN;sp|P13861|KAP2_HUMAN","H69-H446",0.38399947489727,0.154174806184851,2.49067590483537,8,0.0374827274713945,0.0991897379143534,NA,0.547619047619048,0.547619047619048
"3548","sp|P13861-2|KAP2_HUMAN;sp|P13861|KAP2_HUMAN","A549-H69",-0.490183438732242,0.154174806184851,-3.17940038883219,8,0.013009211104013,0.0317171173846761,NA,0.571428571428571,0.571428571428571
"3549","sp|P13929-2|ENOB_HUMAN;sp|P13929|ENOB_HUMAN","H197-A549",-0.516391613281142,0.929819162168155,-0.555367790094817,7,0.595937023217006,0.767430264899666,NA,0.416666666666667,0.25
"3550","sp|P13929-2|ENOB_HUMAN;sp|P13929|ENOB_HUMAN","H446-H197",0.529327612544357,0.831655541355958,0.636474581388978,7,0.544709429524102,0.652673381085073,NA,0.25,0.25
"3551","sp|P13929-2|ENOB_HUMAN;sp|P13929|ENOB_HUMAN","H69-H446",-0.38431480767289,0.831655541355958,-0.462108154833299,7,0.658022868344632,0.76545517338049,NA,0.333333333333333,0.333333333333333
"3552","sp|P13929-2|ENOB_HUMAN;sp|P13929|ENOB_HUMAN","A549-H69",0.371378808409676,0.929819162168155,0.399409716985929,7,0.701496944955009,0.775338728634484,NA,0.5,0.333333333333333
"3553","sp|P13984|T2FB_HUMAN","H197-A549",0.131385977027799,0.356433406164094,0.368612971611622,8,0.721980131796565,0.846219227459216,NA,0.333333333333333,0.333333333333333
"3554","sp|P13984|T2FB_HUMAN","H446-H197",-0.391752852730531,0.356433406164094,-1.09909129154459,8,0.303700811346037,0.417400991541073,NA,0.444444444444444,0.444444444444444
"3555","sp|P13984|T2FB_HUMAN","H69-H446",-0.159673639209936,0.356433406164094,-0.447976077574574,8,0.666053520485771,0.770320801010616,NA,0.5,0.5
"3556","sp|P13984|T2FB_HUMAN","A549-H69",0.420040514912668,0.356433406164094,1.17845439750754,8,0.272477128301469,0.374909708187728,NA,0.388888888888889,0.388888888888889
"3557","sp|P13987-2|CD59_HUMAN;sp|P13987|CD59_HUMAN","H197-A549",0.255908679795653,0.158705073718793,1.61247951183396,8,0.145522490241307,0.315377628493034,NA,0.222222222222222,0.222222222222222
"3558","sp|P13987-2|CD59_HUMAN;sp|P13987|CD59_HUMAN","H446-H197",-0.545179001854333,0.158705073718793,-3.43517059083017,8,0.0088868350627469,0.0265967431429475,NA,0.25,0.25
"3559","sp|P13987-2|CD59_HUMAN;sp|P13987|CD59_HUMAN","H69-H446",0.495091827275569,0.158705073718793,3.11957151510363,8,0.014237905485019,0.0488331600732601,NA,0.277777777777778,0.277777777777778
"3560","sp|P13987-2|CD59_HUMAN;sp|P13987|CD59_HUMAN","A549-H69",-0.205821505216889,0.158705073718793,-1.29688043610742,8,0.230824006584879,0.32922740623106,NA,0.25,0.25
"3561","sp|P13995|MTDC_HUMAN","H197-A549",-0.562510183416515,0.28800618663127,-1.95311840344836,8,0.0865740155316717,0.222467144566368,NA,0.583333333333333,0.583333333333333
"3562","sp|P13995|MTDC_HUMAN","H446-H197",1.6201729887223,0.28800618663127,5.62547981233677,8,0.00049532835538324,0.00292033696451214,NA,0.430555555555556,0.430555555555556
"3563","sp|P13995|MTDC_HUMAN","H69-H446",-1.0080024715964,0.28800618663127,-3.49993339860763,8,0.00807987094107254,0.0316688363679912,NA,0.388888888888889,0.388888888888889
"3564","sp|P13995|MTDC_HUMAN","A549-H69",-0.049660333709386,0.28800618663127,-0.172428010280784,8,0.867383390851355,0.904432851022485,NA,0.541666666666667,0.541666666666667
"3565","sp|P14174|MIF_HUMAN","H197-A549",1.06111197488173,0.32047504475326,3.31105960434048,8,0.0106813370320555,0.0511200196174957,NA,0.3,0.3
"3566","sp|P14174|MIF_HUMAN","H446-H197",0.219636051290348,0.32047504475326,0.685345255071109,8,0.51249173584575,0.623472447144466,NA,0.266666666666667,0.266666666666667
"3567","sp|P14174|MIF_HUMAN","H69-H446",-0.399987706944865,0.32047504475326,-1.24810874822663,8,0.247281972526223,0.393089669473955,NA,0.233333333333333,0.233333333333333
"3568","sp|P14174|MIF_HUMAN","A549-H69",-0.880760319227208,0.32047504475326,-2.74829611118496,8,0.0251249907350917,0.0546174115003067,NA,0.266666666666667,0.266666666666667
"3569","sp|P14209-3|CD99_HUMAN;sp|P14209|CD99_HUMAN",NA,-Inf,NA,NA,NA,NA,0,"oneConditionMissing",NA,NA
"3570","sp|P14209-3|CD99_HUMAN;sp|P14209|CD99_HUMAN",NA,NA,NA,NA,NA,NA,NA,"completeMissing",NA,NA
"3571","sp|P14209-3|CD99_HUMAN;sp|P14209|CD99_HUMAN",NA,NA,NA,NA,NA,NA,NA,"completeMissing",NA,NA
"3572","sp|P14209-3|CD99_HUMAN;sp|P14209|CD99_HUMAN",NA,Inf,NA,NA,NA,NA,0,"oneConditionMissing",NA,NA
"3573","sp|P14314-2|GLU2B_HUMAN;sp|P14314|GLU2B_HUMAN","H197-A549",0.725853671096721,0.209560973879662,3.46368723936898,8,0.00852145385249292,0.043602093368132,NA,0.404040404040404,0.404040404040404
"3574","sp|P14314-2|GLU2B_HUMAN;sp|P14314|GLU2B_HUMAN","H446-H197",0.843900954240666,0.209560973879662,4.02699481023249,8,0.00380393129800316,0.0136638522512772,NA,0.257575757575758,0.257575757575758
"3575","sp|P14314-2|GLU2B_HUMAN;sp|P14314|GLU2B_HUMAN","H69-H446",0.34186549357736,0.209560973879662,1.63134140507322,8,0.141463725596169,0.261046371333937,NA,0.166666666666667,0.166666666666667
"3576","sp|P14314-2|GLU2B_HUMAN;sp|P14314|GLU2B_HUMAN","A549-H69",-1.91162011891475,0.209560973879662,-9.12202345467469,8,1.67825835257762e-05,0.000208268124303901,NA,0.313131313131313,0.313131313131313
"3577","sp|P14324-2|FPPS_HUMAN","H197-A549",0.407830902796764,0.20312638609389,2.00776920536682,8,0.0795527644358192,0.211484643524113,NA,0.430555555555556,0.430555555555556
"3578","sp|P14324-2|FPPS_HUMAN","H446-H197",-0.283164130455416,0.20312638609389,-1.39402928344587,8,0.200808423403061,0.306821295282058,NA,0.388888888888889,0.388888888888889
"3579","sp|P14324-2|FPPS_HUMAN","H69-H446",1.26608578384596,0.20312638609389,6.23299517208336,8,0.000250283380737404,0.00275046339525621,NA,0.319444444444444,0.319444444444444
"3580","sp|P14324-2|FPPS_HUMAN","A549-H69",-1.39075255618731,0.20312638609389,-6.8467350940043,8,0.00013142392424248,0.000888308670132874,NA,0.361111111111111,0.361111111111111
"3581","sp|P14406|CX7A2_HUMAN","H197-A549",0.2556518943224,0.208854467608718,1.22406715666411,8,0.255750124847437,0.461499636460615,NA,0.5,0.5
"3582","sp|P14406|CX7A2_HUMAN","H446-H197",1.17593243859956,0.208854467608718,5.63039159307152,8,0.000492508105849332,0.00292033696451214,NA,0.291666666666667,0.291666666666667
"3583","sp|P14406|CX7A2_HUMAN","H69-H446",-0.267054838135672,0.208854467608718,-1.27866471420659,8,0.236859245706111,0.381246773344081,NA,0.208333333333333,0.208333333333333
"3584","sp|P14406|CX7A2_HUMAN","A549-H69",-1.16452949478628,0.208854467608718,-5.57579403552904,8,0.000524875621261689,0.00252873974282735,NA,0.416666666666667,0.416666666666667
"3585","sp|P14550|AK1A1_HUMAN","H197-A549",-0.530189614553576,0.156231055678135,-3.39362498865697,8,0.00944914259249607,0.0469077406491869,NA,0.715686274509804,0.715686274509804
"3586","sp|P14550|AK1A1_HUMAN","H446-H197",1.08775693990377,0.156231055678135,6.96248857298099,8,0.000116944613104408,0.00100578395342632,NA,0.598039215686274,0.598039215686274
"3587","sp|P14550|AK1A1_HUMAN","H69-H446",0.809236735226213,0.156231055678135,5.17974311646075,8,0.000843019369545228,0.00646855247016435,NA,0.313725490196078,0.313725490196078
"3588","sp|P14550|AK1A1_HUMAN","A549-H69",-1.36680406057641,0.156231055678135,-8.74860670078476,8,2.2811161514813e-05,0.000262642994130899,NA,0.431372549019608,0.431372549019608
"3589","sp|P14618-2|KPYM_HUMAN","H197-A549",-0.627973623026464,0.150434305670935,-4.17440437023795,8,0.00310331309086087,0.0211393372303836,NA,0.177215189873418,0.177215189873418
"3590","sp|P14618-2|KPYM_HUMAN","H446-H197",-0.0040634892670729,0.150434305670935,-0.0270117194940993,8,0.97911204659643,0.986502687044772,NA,0.223628691983122,0.223628691983122
"3591","sp|P14618-2|KPYM_HUMAN","H69-H446",-0.739580105603944,0.150434305670935,-4.91629952559973,8,0.00116945753473319,0.00807600386005168,NA,0.293248945147679,0.293248945147679
"3592","sp|P14618-2|KPYM_HUMAN","A549-H69",1.37161721789748,0.150434305670935,9.11771561533177,8,1.68410882186443e-05,0.000208268124303901,NA,0.246835443037975,0.246835443037975
"3593","sp|P14618|KPYM_HUMAN","H197-A549",-0.590593580530034,0.131025828656181,-4.50745922836165,8,0.00198245417938314,0.0155013025153175,NA,0.1,0.1
"3594","sp|P14618|KPYM_HUMAN","H446-H197",-0.900186831408472,0.131025828656181,-6.87030061661059,8,0.000128322422728644,0.00107282902519895,NA,0.25,0.25
"3595","sp|P14618|KPYM_HUMAN","H69-H446",-0.0648724452089418,0.131025828656181,-0.495111886521022,8,0.633832050053543,0.746259308767958,NA,0.35,0.35
"3596","sp|P14618|KPYM_HUMAN","A549-H69",1.55565285714745,0.131025828656181,11.8728717314933,8,2.32503402886053e-06,6.19566355879453e-05,NA,0.2,0.2
"3597","sp|P14625|ENPL_HUMAN","H197-A549",-0.724419989703713,0.168729171611769,-4.29338912046897,8,0.00263924066749643,0.0191115449205013,NA,0.435763888888889,0.435763888888889
"3598","sp|P14625|ENPL_HUMAN","H446-H197",2.01167028344136,0.168729171611769,11.9224806488711,8,2.25237447937232e-06,7.36879768398572e-05,NA,0.361111111111111,0.361111111111111
"3599","sp|P14625|ENPL_HUMAN","H69-H446",0.926134799114311,0.168729171611769,5.48888369608821,8,0.000581322466087553,0.00493505668019007,NA,0.147569444444444,0.147569444444444
"3600","sp|P14625|ENPL_HUMAN","A549-H69",-2.21338509285196,0.168729171611769,-13.1179752244903,8,1.08445301116866e-06,3.771863129471e-05,NA,0.222222222222222,0.222222222222222
"3601","sp|P14635|CCNB1_HUMAN","H197-A549",0.489567548783359,0.291963657291215,1.67680989245537,6,0.144593190834305,0.314646094847043,NA,0.222222222222222,0.222222222222222
"3602","sp|P14635|CCNB1_HUMAN","H446-H197",-0.115543973609088,0.412898963861287,-0.279835949522762,6,0.789000328921131,0.852621145599034,NA,0.444444444444444,0.111111111111111
"3603","sp|P14635|CCNB1_HUMAN","H69-H446",-0.764535171114906,0.412898963861287,-1.8516277298573,6,0.113533690895515,0.225123955828711,NA,0.5,0.166666666666667
"3604","sp|P14635|CCNB1_HUMAN","A549-H69",0.390511595940635,0.291963657291215,1.33753495062957,6,0.229515862023004,0.328624984260211,NA,0.277777777777778,0.277777777777778
"3605","sp|P14649|MYL6B_HUMAN","H197-A549",0.142124980341119,0.157333159291931,0.903337738724271,8,0.392734259542496,0.601075464992397,NA,0.742424242424242,0.742424242424242
"3606","sp|P14649|MYL6B_HUMAN","H446-H197",0.494167618940374,0.157333159291931,3.14089935754387,8,0.0137865024124064,0.0377094742214756,NA,0.606060606060606,0.606060606060606
"3607","sp|P14649|MYL6B_HUMAN","H69-H446",1.20236827472715,0.157333159291931,7.64217969141625,8,6.06111857199831e-05,0.001066935136865,NA,0.242424242424242,0.242424242424242
"3608","sp|P14649|MYL6B_HUMAN","A549-H69",-1.83866087400865,0.157333159291931,-11.6864167876844,8,2.6225495566301e-06,6.53484549969248e-05,NA,0.378787878787879,0.378787878787879
"3609","sp|P14678-2|RSMB_HUMAN;sp|P14678-3|RSMB_HUMAN;sp|P14678|RSMB_HUMAN;sp|P63162-2|RSMN_HUMAN;sp|P63162|RSMN_HUMAN","H197-A549",0.0354405350445737,0.210650329506298,0.168243435116554,8,0.870567434484281,0.93193089471151,NA,0.181818181818182,0.181818181818182
"3610","sp|P14678-2|RSMB_HUMAN;sp|P14678-3|RSMB_HUMAN;sp|P14678|RSMB_HUMAN;sp|P63162-2|RSMN_HUMAN;sp|P63162|RSMN_HUMAN","H446-H197",0.435241481450126,0.210650329506298,2.06617992229209,8,0.0726590780044361,0.138392319235618,NA,0.151515151515151,0.151515151515152
"3611","sp|P14678-2|RSMB_HUMAN;sp|P14678-3|RSMB_HUMAN;sp|P14678|RSMB_HUMAN;sp|P63162-2|RSMN_HUMAN;sp|P63162|RSMN_HUMAN","H69-H446",0.148084569006642,0.210650329506298,0.702987597283649,8,0.502004755797929,0.642673468117777,NA,0.0909090909090909,0.0909090909090909
"3612","sp|P14678-2|RSMB_HUMAN;sp|P14678-3|RSMB_HUMAN;sp|P14678|RSMB_HUMAN;sp|P63162-2|RSMN_HUMAN;sp|P63162|RSMN_HUMAN","A549-H69",-0.618766585501341,0.210650329506298,-2.93741095469229,8,0.0187838991708738,0.0430174481011985,NA,0.121212121212121,0.121212121212121
"3613","sp|P14735|IDE_HUMAN","H197-A549",-1.3418787940708,0.147722695960409,-9.08376864737449,8,1.73101558351707e-05,0.000741410282963574,NA,0.452380952380952,0.452380952380952
"3614","sp|P14735|IDE_HUMAN","H446-H197",-0.298898128361657,0.147722695960409,-2.02337309387966,8,0.0776513473731555,0.145738214951755,NA,0.738095238095238,0.738095238095238
"3615","sp|P14735|IDE_HUMAN","H69-H446",0.380203901579356,0.147722695960409,2.57376768754108,8,0.0329339915779263,0.0905558681135784,NA,0.738095238095238,0.738095238095238
"3616","sp|P14735|IDE_HUMAN","A549-H69",1.2605730208531,0.147722695960409,8.53337405371307,8,2.73614975903058e-05,0.000292820642480869,NA,0.452380952380952,0.452380952380952
"3617","sp|P14854|CX6B1_HUMAN","H197-A549",-0.106053065333735,0.243360162926156,-0.43578646586424,8,0.674511441269747,0.817611939908853,NA,0.383333333333333,0.383333333333333
"3618","sp|P14854|CX6B1_HUMAN","H446-H197",1.16809675810468,0.243360162926156,4.79986840927257,8,0.0013557642965123,0.00606459176603423,NA,0.3,0.3
"3619","sp|P14854|CX6B1_HUMAN","H69-H446",-0.18724205892308,0.243360162926156,-0.769403080075584,8,0.463763016313821,0.607357035588231,NA,0.183333333333333,0.183333333333333
"3620","sp|P14854|CX6B1_HUMAN","A549-H69",-0.874801633847866,0.243360162926156,-3.59467886333275,8,0.00703647826676113,0.0191637854263584,NA,0.266666666666667,0.266666666666667
"3621","sp|P14866|HNRPL_HUMAN","H197-A549",-0.424390412842908,0.188071725246874,-2.25653490595584,8,0.0540136618980152,0.16107386551682,NA,0.387254901960784,0.387254901960784
"3622","sp|P14866|HNRPL_HUMAN","H446-H197",1.37170025187253,0.188071725246874,7.29349534105648,8,8.44170939444666e-05,0.000816300172184464,NA,0.28921568627451,0.28921568627451
"3623","sp|P14866|HNRPL_HUMAN","H69-H446",0.653524204514977,0.188071725246874,3.47486685548889,8,0.00838258578746132,0.0325777765830883,NA,0.117647058823529,0.117647058823529
"3624","sp|P14866|HNRPL_HUMAN","A549-H69",-1.6008340435446,0.188071725246874,-8.51182729058952,8,2.78700655276243e-05,0.000295422694592817,NA,0.215686274509804,0.215686274509804
"3625","sp|P14868|SYDC_HUMAN","H197-A549",0.174666803454753,0.135811112418131,1.28610097027255,8,0.234379522141531,0.436643282020939,NA,0.15,0.15
"3626","sp|P14868|SYDC_HUMAN","H446-H197",-0.240254439368145,0.135811112418131,-1.76903373435641,8,0.114855157922683,0.198278148984993,NA,0.227777777777778,0.227777777777778
"3627","sp|P14868|SYDC_HUMAN","H69-H446",-0.0944139619999641,0.135811112418131,-0.695185838028373,8,0.506625476004774,0.647204583540783,NA,0.333333333333333,0.333333333333333
"3628","sp|P14868|SYDC_HUMAN","A549-H69",0.160001597913356,0.135811112418131,1.17811860211223,8,0.272603523080464,0.374909708187728,NA,0.255555555555556,0.255555555555556
"3629","sp|P14923|PLAK_HUMAN","H197-A549",0.936677503529981,0.184396049358225,5.07970483527174,8,0.000953478705786104,0.00889646377863729,NA,0.283950617283951,0.283950617283951
"3630","sp|P14923|PLAK_HUMAN","H446-H197",-2.1425226503689,0.184396049358225,-11.6191353221816,8,2.74017755463873e-06,8.38896559617381e-05,NA,0.493827160493827,0.493827160493827
"3631","sp|P14923|PLAK_HUMAN","H69-H446",1.05782982635399,0.184396049358225,5.73672716978307,8,0.000435579186255586,0.00401543103144574,NA,0.697530864197531,0.697530864197531
"3632","sp|P14923|PLAK_HUMAN","A549-H69",0.148015320484929,0.184396049358225,0.802703317126826,8,0.44533625551609,0.548700279397868,NA,0.487654320987654,0.487654320987654
"3633","sp|P14927|QCR7_HUMAN","H197-A549",-0.0512464485342304,0.386758789210144,-0.132502350208739,8,0.897859069997071,0.949450337193728,NA,0.270833333333333,0.270833333333333
"3634","sp|P14927|QCR7_HUMAN","H446-H197",-0.713552676846677,0.386758789210144,-1.84495529708304,8,0.102265170186381,0.180558272632435,NA,0.354166666666667,0.354166666666667
"3635","sp|P14927|QCR7_HUMAN","H69-H446",0.843387360304532,0.386758789210144,2.18065467116322,8,0.0608003777477175,0.143169938683314,NA,0.4375,0.4375
"3636","sp|P14927|QCR7_HUMAN","A549-H69",-0.0785882349236241,0.386758789210144,-0.203197023871443,8,0.844054165116795,0.88631972735326,NA,0.354166666666667,0.354166666666667
"3637","sp|P15104|GLNA_HUMAN","H197-A549",Inf,NA,NA,NA,NA,0,"oneConditionMissing",0.904761904761905,0.404761904761905
"3638","sp|P15104|GLNA_HUMAN","H446-H197",1.80596880189959,0.280639404227496,6.43519325759261,6,0.000665915314805421,0.00357835653060497,NA,0.452380952380952,0.452380952380952
"3639","sp|P15104|GLNA_HUMAN","H69-H446",-1.16069446445474,0.280639404227496,-4.13589270419717,6,0.00610660199565549,0.0259819997232214,NA,0.30952380952381,0.30952380952381
"3640","sp|P15104|GLNA_HUMAN","A549-H69",-Inf,NA,NA,NA,NA,0,"oneConditionMissing",0.761904761904762,0.261904761904762
"3641","sp|P15121|ALDR_HUMAN","H197-A549",-0.524195932791515,0.165807609079652,-3.16147091017819,8,0.0133653038636141,0.0595405150219884,NA,0.126262626262626,0.126262626262626
"3642","sp|P15121|ALDR_HUMAN","H446-H197",-2.07912621351081,0.165807609079652,-12.5393896278429,8,1.53244553358078e-06,5.87789740868859e-05,NA,0.287878787878788,0.287878787878788
"3643","sp|P15121|ALDR_HUMAN","H69-H446",-0.379809699836835,0.165807609079652,-2.29066507831001,8,0.0512116590925795,0.125873420808661,NA,0.53030303030303,0.53030303030303
"3644","sp|P15121|ALDR_HUMAN","A549-H69",2.98313184613916,0.165807609079652,17.9915256163311,8,9.34320203427319e-08,8.57160783330815e-06,NA,0.368686868686869,0.368686868686869
"3645","sp|P15151-2|PVR_HUMAN;sp|P15151-3|PVR_HUMAN;sp|P15151|PVR_HUMAN","H197-A549",0.468606561678835,0.248715301339113,1.88410829231576,8,0.0962950267760689,0.238482330253595,NA,0.333333333333333,0.333333333333333
"3646","sp|P15151-2|PVR_HUMAN;sp|P15151-3|PVR_HUMAN;sp|P15151|PVR_HUMAN","H446-H197",-0.744316745309061,0.248715301339113,-2.99264557227308,8,0.0172641568592622,0.0442816997996602,NA,0.4,0.4
"3647","sp|P15151-2|PVR_HUMAN;sp|P15151-3|PVR_HUMAN;sp|P15151|PVR_HUMAN","H69-H446",0.217471112517705,0.248715301339113,0.874377697499165,8,0.40739452867762,0.556256179650698,NA,0.5,0.5
"3648","sp|P15151-2|PVR_HUMAN;sp|P15151-3|PVR_HUMAN;sp|P15151|PVR_HUMAN","A549-H69",0.0582390711125223,0.248715301339113,0.234159582458161,8,0.820742433941083,0.869159209302022,NA,0.433333333333333,0.433333333333333
